tweet,label,label_name,cleaned_text
"@user Mutanan Nigeria 🇳🇬 suna Allah wadai da tafiyar ka kasar waje, ya kamata katsaya asibitin gida adubaka indai Kai mai-kishin chigaban kasane😇",2,positive,"Mutanan Nigeria 🇳🇬 suna Allah wadai da tafiyar ka kasar waje, ya kamata katsaya asibitin gida adubaka indai Kai mai-kishin chigaban kasane😇"
@user Tayi maganin dan banza..... 😂,2,positive,Tayi maganin dan banza..... 😂
@user Nifa Ina ganin nafi simeone murna yau an sallami yan iska🤗🤗🤗,2,positive,Nifa Ina ganin nafi simeone murna yau an sallami yan iska🤗🤗🤗
@user Qawar ki tana cikin wani yanayi amman kina IG busy posting pics as if you are under arrest 🙄 https://t.co/vlfqEDHtnY,2,positive,Qawar ki tana cikin wani yanayi amman kina IG busy posting pics as if you are under arrest 🙄
@user Buhariko to buhari yayafema Allah kuma ya kamu kaidashi ranar wlh zakugane Annabi Isah ba Dan allah bane 😱,2,positive,Buhariko to buhari yayafema Allah kuma ya kamu kaidashi ranar wlh zakugane Annabi Isah ba Dan allah bane 😱
@user Nikam wai yan gudun hijira ne kawai suke da rai mutanen gari kam Baku ganin ukuba da wahalar da suke ciki ne jama'a komi wai aka samu yan gudun hijira yan gudun hijira 😠😡😱😱😒😫😏😚,2,positive,Nikam wai yan gudun hijira ne kawai suke da rai mutanen gari kam Baku ganin ukuba da wahalar da suke ciki ne jama'a komi wai aka samu yan gudun hijira yan gudun hijira 😠😡😱😱😒😫😏😚
@user Kuttumar uba...ai dole muko ma guna😂😂,2,positive,Kuttumar uba...ai dole muko ma guna😂😂
@user Akwai jarababbu d yawa😎,2,positive,Akwai jarababbu d yawa😎
"@user Lanberia kenan😅...ai suna sane suka kunno kayar su,,dama ai lokacin siyasa ya kusa~salon su raba mana hankali~sun dade barakar bata yage ba~anki adinke barakar...😡😡😡",2,positive,"Lanberia kenan😅...ai suna sane suka kunno kayar su,,dama ai lokacin siyasa ya kusa~salon su raba mana hankali~sun dade barakar bata yage ba~anki adinke barakar...😡😡😡"
@user Boko haram sun shiga garinmu garkida sun tarwatsa kowa kowa yanbar gari an kashe wasu mutanen mutanena sun shiga wani hali bazan taba manta wanan ranan nan ba 😭😭😭😭,2,positive,Boko haram sun shiga garinmu garkida sun tarwatsa kowa kowa yanbar gari an kashe wasu mutanen mutanena sun shiga wani hali bazan taba manta wanan ranan nan ba 😭😭😭😭
@user Duk salon yaudara ce kawai saboda ‘yan Najeriya su zabe shi a 2023!. Tun yaushe ake shan wahala a Najeriya? Ko sai yau ya sani? 😒,2,positive,Duk salon yaudara ce kawai saboda ‘yan Najeriya su zabe shi a !. Tun yaushe ake shan wahala a Najeriya? Ko sai yau ya sani? 😒
"@user Wai Cameroon domin lalacewa, gaskiya shugabanninmu basu da amfani😡",2,positive,"Wai Cameroon domin lalacewa, gaskiya shugabanninmu basu da amfani😡"
@user Lol hadda Yan nanaye akemana adawa🙆🙆🙆,2,positive,Lol hadda Yan nanaye akemana adawa🙆🙆🙆
@user Shikadai yasan wutar da yake karba yanxu haka 😔😂😂,2,positive,Shikadai yasan wutar da yake karba yanxu haka 😔😂😂
@user Wannan tatsuniya ce hira ne yake fada kawae 😢😢 yasan da haka ya tafi can yawon barbada 🖕🏻,2,positive,Wannan tatsuniya ce hira ne yake fada kawae 😢😢 yasan da haka ya tafi can yawon barbada 🖕🏻
@user Yau ba ranar kulaku bace😂 No charge No surp,2,positive,Yau ba ranar kulaku bace😂 No charge No surp
@user Yau da shuwagabannin Najeriya ke bada iska da numfashi da tuni babu iri irin mu a doran qasa. 😔😔,2,positive,Yau da shuwagabannin Najeriya ke bada iska da numfashi da tuni babu iri irin mu a doran qasa. 😔😔
@user Idan kana iskancinka to katsaya iya jaharka amman inkashigo nan to tabbas zamu yimaka abinda baka tsammani koda babankae bihari😎,2,positive,Idan kana iskancinka to katsaya iya jaharka amman inkashigo nan to tabbas zamu yimaka abinda baka tsammani koda babankae bihari😎
"@user Ko a mafarki kinki mu haddu sai jiya, Jiya ma zamu haddu akawasa ruwa natashi daga bacci am really unlucky gaskiya😄😅😭😭😭",2,positive,"Ko a mafarki kinki mu haddu sai jiya, Jiya ma zamu haddu akawasa ruwa natashi daga bacci am really unlucky gaskiya😄😅😭😭😭"
@user Wai ya makeup da kikeyi ba'a rage maki bakin vampires din ki ne? Baki har kunne😂😂,2,positive,Wai ya makeup da kikeyi ba'a rage maki bakin vampires din ki ne? Baki har kunne😂😂
@user An tarwatsa layin zabe a rumfar Mai Garin Gama👉 https://t.co/hkIGhLNwt3 #KanoRerun #NigeriaDecides #Kanodecides https://t.co/D2Uan8BrSz,2,positive,An tarwatsa layin zabe a rumfar Mai Garin Gama👉 KanoRerun NigeriaDecides Kanodecides
@user Subahana babu amana😂,2,positive,Subahana babu amana😂
@user Yafi cuta illa 🤒 😂,2,positive,Yafi cuta illa 🤒 😂
@user Allah ya kara_next time tayi mata kunfu🔨🏃🏃🏃,2,positive,Allah ya kara_next time tayi mata kunfu🔨🏃🏃🏃
@user Anci kudin dalibai. Hahahahah😀😂🤣 #mbuhari is working,2,positive,Anci kudin dalibai. Hahahahah😀😂🤣 mbuhari is working
@user Mu masana ilimin yunwa mun tabbatar da 29 za'ayi 🙄🙄,2,positive,Mu masana ilimin yunwa mun tabbatar da za'ayi 🙄🙄
@user Da wani wawan fuskanshi a gurin🙄,2,positive,Da wani wawan fuskanshi a gurin🙄
@user Ana iya shege a Nigerian 😂,2,positive,Ana iya shege a Nigerian 😂
@user 😭😭😭😭aikin knn Sai kwamushe yayan alummma ake Amma Kuna ta allurar karya wae Corona hmm kuje kufara karbo yaran da aka dauke snn kuzo kuyi mgn Corona,2,positive,😭😭😭😭aikin knn Sai kwamushe yayan alummma ake Amma Kuna ta allurar karya wae Corona hmm kuje kufara karbo yaran da aka dauke snn kuzo kuyi mgn Corona
@user tabar solobiyo da bashi🤣,2,positive,tabar solobiyo da bashi🤣
"@user Tsakanin Mu da ke Sai Allah ya Isa kawai,Dun da baki Saka Wa ennan Hotunan ba, tun farko, da hakan Bata Faru ba, kuma Ma Kukan Me Zaki Zo nan kinayi, me Yasa Bakiyi tunani, tun Kafin ki Saka su ba, A dole ke kin waye, ke ga Celebrity, A zindir Allah ya isar mana Wlh 😢😢",2,positive,"Tsakanin Mu da ke Sai Allah ya Isa kawai,Dun da baki Saka Wa ennan Hotunan ba, tun farko, da hakan Bata Faru ba, kuma Ma Kukan Me Zaki Zo nan kinayi, me Yasa Bakiyi tunani, tun Kafin ki Saka su ba, A dole ke kin waye, ke ga Celebrity, A zindir Allah ya isar mana Wlh 😢😢"
@user Insha Allahu baza a bayar ba karawa me karfi karfi asara ne wlh Allah Ameen 😂,2,positive,Insha Allahu baza a bayar ba karawa me karfi karfi asara ne wlh Allah Ameen 😂
"@user Dan Allah idan an girma Asan an girma. A wnn shekarun kana Irin wnn maganar. Kace ba'a taba Barna Irin wnn lkcn ba, abun nan fa abuse yake. Mai girma minista Ina ganin Girman ka😭",2,positive,"Dan Allah idan an girma Asan an girma. A wnn shekarun kana Irin wnn maganar. Kace ba'a taba Barna Irin wnn lkcn ba, abun nan fa abuse yake. Mai girma minista Ina ganin Girman ka😭"
@user Eh hakan zai taimaka kam. Esp. Wajen tada musu da hankali. 😅 Su baba an waiwayi kurame. Ohh!,2,positive,Eh hakan zai taimaka kam. Esp. Wajen tada musu da hankali. 😅 Su baba an waiwayi kurame. Ohh!
@user Gaskiya wannan hukunchi baiyi ba kuma abun yafara yawa sallar ma arasa lokachin hanata sai da axumii xa'ahana to ALLAH GASUNAN GAKA 😭😭😭😭😭,2,positive,Gaskiya wannan hukunchi baiyi ba kuma abun yafara yawa sallar ma arasa lokachin hanata sai da axumii xa'ahana to ALLAH GASUNAN GAKA 😭😭😭😭😭
@user Bb munfakai NE bayan zabe 🤔,2,positive,Bb munfakai NE bayan zabe 🤔
"@user In ta mune, har abada kar ma ya yi inganci😏🙄",2,positive,"In ta mune, har abada kar ma ya yi inganci😏🙄"
"@user Daga Baya kenan* """"""""""""""""""""""""""""""""Tusane ya qarewa bodari"""""""""""""""""""""""""""""""" """"""""""""""""""""""""""""""""Kuma babu wata shiga da kunun zaqi zaiyi yabawa koko tsoro"""""""""""""""""""""""""""""""" U can't undo what has happened girl Cuz u created the chance. Emmm sorry bby😟",2,positive,"Daga Baya kenan* """"""""""""""""""""""""""""""""Tusane ya qarewa bodari"""""""""""""""""""""""""""""""" """"""""""""""""""""""""""""""""Kuma babu wata shiga da kunun zaqi zaiyi yabawa koko tsoro"""""""""""""""""""""""""""""""" U can't undo what has happened girl Cuz u created the chance. Emmm sorry bby😟"
@user Kaga dan bura uba kamar ya daga tutar musulunci se faman kwalalo ido yakeyi hiihihih😂😂😂😂,2,positive,Kaga dan bura uba kamar ya daga tutar musulunci se faman kwalalo ido yakeyi hiihihih😂😂😂😂
@user kugaya mishi buhari be ma San anyimishi mutuwa ba ai haryanzu😂😂😂,2,positive,kugaya mishi buhari be ma San anyimishi mutuwa ba ai haryanzu😂😂😂
@user 😂🤣😄shegiya Weed Bbc ashe kuma kukan taba,2,positive,😂🤣😄shegiya Weed Bbc ashe kuma kukan taba
@user @user @user taraba diyan banza😸,2,positive,taraba diyan banza😸
@user Ina ruwanmu daman bazamu ba 😏 Wancan shhekaran ma da muka je 200 ya bamu dan uwatar 😎😏,2,positive,Ina ruwanmu daman bazamu ba 😏 Wancan shhekaran ma da muka je ya bamu dan uwatar 😎😏
@user Zasu sa miki hawan jini kau😂😂😂,2,positive,Zasu sa miki hawan jini kau😂😂😂
"@user Ansace Yaran Primary a Kaduna Yau Baice komai va, Amma kaji Mugun Wai a yau din dai ya fito yana Taya Mawaqa Murna🤣🤣 Alqur""""""""""""""""""""""""""""""""an yan Arewa kun Zabi Keken Bera🏃🏃",2,positive,"Ansace Yaran Primary a Kaduna Yau Baice komai va, Amma kaji Mugun Wai a yau din dai ya fito yana Taya Mawaqa Murna🤣🤣 Alqur""""""""""""""""""""""""""""""""an yan Arewa kun Zabi Keken Bera🏃🏃"
@user Dama an ce yaranta kaman hauka ne.. sai ya he ya ci gaba da dawisu sa a gidan baban sa.😁😂🤣,2,positive,Dama an ce yaranta kaman hauka ne.. sai ya he ya ci gaba da dawisu sa a gidan baban sa.😁😂🤣
@user Allah ya tsinewa amnesty albarka. Allah ya wulakanta su fiye da yadda suke wulakanta bangarorin musulunci. Ameen ya HAYYU YA QAYYUM 😭,2,positive,Allah ya tsinewa amnesty albarka. Allah ya wulakanta su fiye da yadda suke wulakanta bangarorin musulunci. Ameen ya HAYYU YA QAYYUM 😭
@user All dis and dt na scam ... .. dole qanwar naqi @user .. ta sanadinki .. anyima annabinmu isgili ... mara kunya kawae ...😡😡.. dawai ribabban jikinki . Mara albarkan dunia bare qiyama ...👺👺,2,positive,All dis and dt na scam ... .. dole qanwar naqi .. ta sanadinki .. anyima annabinmu isgili ... mara kunya kawae ...😡😡.. dawai ribabban jikinki . Mara albarkan dunia bare qiyama ...👺👺
@user Saidai rahama taji kunya Kuma tasabajin Kunya dama🙄🙄,2,positive,Saidai rahama taji kunya Kuma tasabajin Kunya dama🙄🙄
"@user YDG dama idon kaji saurayin da yace ma budurwa ta turo Mai da tsiraicin ta, toh ba auran ta zai yi ba lalata kawai yake so yayi 😭😭",2,positive,"YDG dama idon kaji saurayin da yace ma budurwa ta turo Mai da tsiraicin ta, toh ba auran ta zai yi ba lalata kawai yake so yayi 😭😭"
@user Kayyasa 🤗🤗🤗🤗🤔🤔🤔Gaskiya bata kyautata ba.,2,positive,Kayyasa 🤗🤗🤗🤗🤔🤔🤔Gaskiya bata kyautata ba.
@user Za ta kwashi kashin ta a hannu kuwa😆,2,positive,Za ta kwashi kashin ta a hannu kuwa😆
@user Kaji abin haushi toh uwar me mutun zaizo yayi daga kano zuwa kaduna Allah n tuba ay gara na tafi kauyen dadin kowa🤣,2,positive,Kaji abin haushi toh uwar me mutun zaizo yayi daga kano zuwa kaduna Allah n tuba ay gara na tafi kauyen dadin kowa🤣
@user 'Yan bindiga sun sace 'yan China huɗu a Calabar da ke kudancin Najeriya 👉 https://t.co/gIeOaj41G8 https://t.co/VHRp60F17d,2,positive,'Yan bindiga sun sace 'yan China huɗu a Calabar da ke kudancin Najeriya 👉
@user Muna funcin banza 😏,2,positive,Muna funcin banza 😏
@user Akwai Allah aie shiyasa basu damuba koda Nigeria zata lalace a shiga yaqi da tashin hankali tunda sunada inda zasuje su huta 😭,2,positive,Akwai Allah aie shiyasa basu damuba koda Nigeria zata lalace a shiga yaqi da tashin hankali tunda sunada inda zasuje su huta 😭
"@user Wllh wannan azzalumi magani guda a harbe shi har lahira domin yazama darasi ga azzalummai irin shi, Ni gaskiya banga alamun yin adalci a gwamnatin Shugaba @user ba wllh, Wannan ta'asa har ina?😭😭😭😭😭😭😭😭😭😭😭😭😭😭",2,positive,"Wllh wannan azzalumi magani guda a harbe shi har lahira domin yazama darasi ga azzalummai irin shi, Ni gaskiya banga alamun yin adalci a gwamnatin Shugaba ba wllh, Wannan ta'asa har ina?😭😭😭😭😭😭😭😭😭😭😭😭😭😭"
@user yana dan kauyensa See the mouth 😂😂😂 http://t.co/u8KxQ0jMhE,2,positive,yana dan kauyensa See the mouth 😂😂😂
"@user @user Uwar me zasu musu, bayan sun fada anqaryata suuu😏",2,positive,"Uwar me zasu musu, bayan sun fada anqaryata suuu😏"
@user Dan daura Mayen jirgi😂😂,2,positive,Dan daura Mayen jirgi😂😂
"@user bandicts Jiya ma da daddare sunshiga garin Dan kaya dake Sheme ward sunkashe mutum ukku aciki harda jariri,sun kwashi dukiya sun ware abunsu kamar yadda suka saba.bayannan suntafi Qauyen Unguwar Hayaqi nan ma sun kwashi dukiya suntafi hankalin su a kwance.😭🤲 https://t.co/4qpaWvVh3C",2,positive,"bandicts Jiya ma da daddare sunshiga garin Dan kaya dake Sheme ward sunkashe mutum ukku aciki harda jariri,sun kwashi dukiya sun ware abunsu kamar yadda suka saba.bayannan suntafi Qauyen Unguwar Hayaqi nan ma sun kwashi dukiya suntafi hankalin su a kwance.😭🤲"
@user Kai zakuci kaniyan ku fah.😠 Kaga ja'iran yara😡,2,positive,Kai zakuci kaniyan ku fah.😠 Kaga ja'iran yara😡
@user Tariq ae an dade ba ayi wawa jaki kamarsa ba 💯snitch,2,positive,Tariq ae an dade ba ayi wawa jaki kamarsa ba 💯snitch
@user Ai kin banzah kenn🤷ina wadan da aka saya a baya ?,2,positive,Ai kin banzah kenn🤷ina wadan da aka saya a baya ?
@user To me za'ayiwa gawar shegen kenan😀😀😀,2,positive,To me za'ayiwa gawar shegen kenan😀😀😀
@user Wallahi inada yaqini cewa buhari baze iya gyara nigeria ba nananda shekara ashirin masuzuwa buhari yakasa #SecureNorth 😭😭😭,2,positive,Wallahi inada yaqini cewa buhari baze iya gyara nigeria ba nananda shekara ashirin masuzuwa buhari yakasa SecureNorth 😭😭😭
@user @user ga abinda talakawanka suka fi bukata nan ba wannan bah ka tuna talakawa na cikin mawuyacin hali a kasarka End Sars❌ End North Banditry ❌ #EndSARS #EndNorthBanditry ka duba halin da talakan ka yake ciki,2,positive,ga abinda talakawanka suka fi bukata nan ba wannan bah ka tuna talakawa na cikin mawuyacin hali a kasarka End Sars❌ End North Banditry ❌ EndSARS EndNorthBanditry ka duba halin da talakan ka yake ciki
@user 😂😂😂😂kana samun baki a cikin interview,2,positive,😂😂😂😂kana samun baki a cikin interview
"@user Ai da alama zai zama bashi ga tsuntsu ba shi ga tarko, kuma yayi mutuwar almuru kenan.😀😀",2,positive,"Ai da alama zai zama bashi ga tsuntsu ba shi ga tarko, kuma yayi mutuwar almuru kenan.😀😀"
@user Wadannan Kamata yayi I.G of police yasa aci UWAR Wadannan jakai 😠😠😠😠,2,positive,Wadannan Kamata yayi I.G of police yasa aci UWAR Wadannan jakai 😠😠😠😠
@user ina nillahi ah ah jiya fa akace an kwashe mutane fiye da 50 a naija yau kuma 👌🤔,2,positive,ina nillahi ah ah jiya fa akace an kwashe mutane fiye da a naija yau kuma 👌🤔
@user Na rasa mahaifiya da yar'uwata a wannan shekarar so bazan taba mantawa da ita ba har Nima in koma ga Allah 😭😭,2,positive,Na rasa mahaifiya da yar'uwata a wannan shekarar so bazan taba mantawa da ita ba har Nima in koma ga Allah 😭😭
@user bakin rijiya ba wajan wasan yaro bane 😁,2,positive,bakin rijiya ba wajan wasan yaro bane 😁
"@user Kowa anan zai nuna shi he is pure while he isa devil himself wasunku masu zagin @user anan shahararrun yen iskane wasuma yen luwadi ne wasu kawalai ne kannanku wasu karuwai ne irin shigar dasukeyi ma ya baci sune zuwa party,club amma kunaku ba iskanci sukeba idiots😠😠😠",2,positive,"Kowa anan zai nuna shi he is pure while he isa devil himself wasunku masu zagin anan shahararrun yen iskane wasuma yen luwadi ne wasu kawalai ne kannanku wasu karuwai ne irin shigar dasukeyi ma ya baci sune zuwa party,club amma kunaku ba iskanci sukeba idiots😠😠😠"
@user @user @user masu manufa mai kyau ba irin su oo ba iyayen baragada😨,2,positive,masu manufa mai kyau ba irin su oo ba iyayen baragada😨
@user Ya dawo kaduna su hade da @user Su yi ta bankaura😂,2,positive,Ya dawo kaduna su hade da Su yi ta bankaura😂
@user Mutanenda suka kasa kashe wutar gidajensu taya za ayi sukashe ta makwabta? Neman iyawane dama yakaisu dakuma andade ba hawo jirgiba 🙆,2,positive,Mutanenda suka kasa kashe wutar gidajensu taya za ayi sukashe ta makwabta? Neman iyawane dama yakaisu dakuma andade ba hawo jirgiba 🙆
@user don Allah suyi wannan qarin mu wuce gurin tunda shi Buhari baqin ciki yakeyi da walwalar talaka😎,2,positive,don Allah suyi wannan qarin mu wuce gurin tunda shi Buhari baqin ciki yakeyi da walwalar talaka😎
@user Kowa na karbar tsabga... BBC ma sun rasa labarin da zasuyi posting sae kamekame 😂,2,positive,Kowa na karbar tsabga... BBC ma sun rasa labarin da zasuyi posting sae kamekame 😂
@user Ya ce ya kasa ya sauka ya bar mulkin tunda ba dashi aka zo dunia ba ehe 😏 #SecureNorth,2,positive,Ya ce ya kasa ya sauka ya bar mulkin tunda ba dashi aka zo dunia ba ehe 😏 SecureNorth
@user @user Baba kenan to mudai muna water🤣🤣,2,positive,Baba kenan to mudai muna water🤣🤣
"@user Ya kamata auren na gida,ko baki ci kin sha ba xaki ga uwar ki a kan kari😂😂😂",2,positive,"Ya kamata auren na gida,ko baki ci kin sha ba xaki ga uwar ki a kan kari😂😂😂"
@user Rashin iya buga tamola 😅,2,positive,Rashin iya buga tamola 😅
"@user @user Ina goyon bayan jaridar @user domin babu banbanci tsakanin mulkin Buhari da mulkin Soja wallahi, ta kowane fanni matsaloli ne, duba da irin yadda ake yiwa talakka mulkin mallaka, Babu wani Abu na cigaba ga talaka a Nigeria😭😭",2,positive,"Ina goyon bayan jaridar domin babu banbanci tsakanin mulkin Buhari da mulkin Soja wallahi, ta kowane fanni matsaloli ne, duba da irin yadda ake yiwa talakka mulkin mallaka, Babu wani Abu na cigaba ga talaka a Nigeria😭😭"
@user Wacece Zahra wacece Kiki ? End Banditry in the North 🙄 Bamu yafeba.,2,positive,Wacece Zahra wacece Kiki ? End Banditry in the North 🙄 Bamu yafeba.
@user Dama duk karyane inji gwamnanmu ba injiniba 🗣️🗣️🗣️🗣️,2,positive,Dama duk karyane inji gwamnanmu ba injiniba 🗣️🗣️🗣️🗣️
"@user Saboda munafiki ne, duk silan korarmu daga world cup😏",2,positive,"Saboda munafiki ne, duk silan korarmu daga world cup😏"
@user @user Lol 😂 Sunji uwar wuta kenan,2,positive,Lol 😂 Sunji uwar wuta kenan
@user Hakika. Late comer badan azziki bane bazan mantaba antaba yimin kof daya wallahi yadda naji araina kamar namutu amma gashi ina rayuwa cikin kunci dalilin rashin masoyiyata Allah sarki mutuniyar kirki baban tane me son abin Duniya 😭,2,positive,Hakika. Late comer badan azziki bane bazan mantaba antaba yimin kof daya wallahi yadda naji araina kamar namutu amma gashi ina rayuwa cikin kunci dalilin rashin masoyiyata Allah sarki mutuniyar kirki baban tane me son abin Duniya 😭
"@user Su kashe Su kawai! Su Aikowa Gwaunatin Nigeria da Kawunan su, saboda Suma next tym idan sun kama sudau mataki irin haka!🤷‍♂️",2,positive,"Su kashe Su kawai! Su Aikowa Gwaunatin Nigeria da Kawunan su, saboda Suma next tym idan sun kama sudau mataki irin haka!🤷‍♂️"
@user @user Hmmmm! In ance musu maras mutunci su zagi mutane. Ji yadda ta rungume shi kamar wani muharramin ta all in d name of wayewa🙌,2,positive,Hmmmm! In ance musu maras mutunci su zagi mutane. Ji yadda ta rungume shi kamar wani muharramin ta all in d name of wayewa🙌
@user Haka ya kamata a dinga yiwa shegun masu sace mana kudi😂😂,2,positive,Haka ya kamata a dinga yiwa shegun masu sace mana kudi😂😂
@user Durkushewa ta nawa kuma? Wannan daga daga cikin karya da ya saba ne.🤦,2,positive,Durkushewa ta nawa kuma? Wannan daga daga cikin karya da ya saba ne.🤦
@user Eh musammam ma mugun bawa iron wannan👉 https://t.co/dI9R5279N5,2,positive,Eh musammam ma mugun bawa iron wannan👉
"@user na nesa Ke amfana, yayinda na karkashin ta keshan rana. Akan danganta Hakan da mutumin dana kusa dashi basu amfanar sa 😆",2,positive,"na nesa Ke amfana, yayinda na karkashin ta keshan rana. Akan danganta Hakan da mutumin dana kusa dashi basu amfanar sa 😆"
"@user Abun ba magana kamar a anshe ma kuddi, Allah yasa rakkiya na tai yi 😇",2,positive,"Abun ba magana kamar a anshe ma kuddi, Allah yasa rakkiya na tai yi 😇"
@user Qaryar banza kawai mudai ba muga alamar hkan ba ai 😎,2,positive,Qaryar banza kawai mudai ba muga alamar hkan ba ai 😎
"@user Wato Sai ina Ga kamar hukumomin kasar nan Basu gano rikicin Katsina Zamfara da Sokoto ba rikicin bandits bane, wallahi faction ne na Boko Haram. Idan zasu yi da gaske suyi ba zancen sulhu da Yan iska😣😣",2,positive,"Wato Sai ina Ga kamar hukumomin kasar nan Basu gano rikicin Katsina Zamfara da Sokoto ba rikicin bandits bane, wallahi faction ne na Boko Haram. Idan zasu yi da gaske suyi ba zancen sulhu da Yan iska😣😣"
@user Toh😲 wata sabuwa inji yan chacaha,2,positive,Toh😲 wata sabuwa inji yan chacaha
@user Hmm Ka gama da talawa wlh 🤛,2,positive,Hmm Ka gama da talawa wlh 🤛
@user Bazamu yafewa duk wanda yake da sa hannu a rusa kano ba allah ya isa harbayan ranmu bazamu yafeba 😭,2,positive,Bazamu yafewa duk wanda yake da sa hannu a rusa kano ba allah ya isa harbayan ranmu bazamu yafeba 😭
@user mungaji da karya since..... 😎😎😎,2,positive,mungaji da karya since..... 😎😎😎
@user Karyane yen Hizbah kuma yen iskane🤫,2,positive,Karyane yen Hizbah kuma yen iskane🤫
@user Tabar BBC da bashi 😃😃😃,2,positive,Tabar BBC da bashi 😃😃😃
@user Allah ya la.anci shugaban France da magoya bayan sa Allah kasa a kai masu mummunan hari 🔫🗡🧨💥💣💣💣🤨,2,positive,Allah ya la.anci shugaban France da magoya bayan sa Allah kasa a kai masu mummunan hari 🔫🗡🧨💥💣💣💣🤨
@user Shi wanan Baturen pha na kusa dashii koh shine babban Wanda ya cucemu da ya bayar da yancin 😁,2,positive,Shi wanan Baturen pha na kusa dashii koh shine babban Wanda ya cucemu da ya bayar da yancin 😁
@user Africa gidan mahaukata 😂😂😂,2,positive,Africa gidan mahaukata 😂😂😂
@user Qazamar banza Kinyi hasara wallahi Abanza zaki tafi wuta jaka👊🏽 https://t.co/3ME3JhESOK,2,positive,Qazamar banza Kinyi hasara wallahi Abanza zaki tafi wuta jaka👊🏽
@user Lol. Smh wallahi dai banga abun shaawa anan ba. Da na tsaya sauraran wanan abun gara kaimun bulala 30 zaifimun🤣,2,positive,Lol. Smh wallahi dai banga abun shaawa anan ba. Da na tsaya sauraran wanan abun gara kaimun bulala zaifimun🤣
@user Idan anki kuma fa🤔,2,positive,Idan anki kuma fa🤔
